parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
125,17Networks_LH_ContA_IPS_4,LH,ContA,IPS,Frontoparietal control,-45.0,-41.3,46.7,-0.00462251170326719,-0.09913969934805683,0.9216115787299799,0.972893773023287,False
126,17Networks_LH_ContA_IPS_5,LH,ContA,IPS,Frontoparietal control,-33.1,-46.5,40.9,-0.02432749077645724,-0.7976209056545831,0.430649014845057,0.7673715339436825,False
127,17Networks_LH_ContA_PFCd_1,LH,ContA,PFCd,Frontoparietal control,-21.2,5.1,64.0,0.0407754706383273,1.0571232413969283,0.2988507611982056,0.6990661080659779,False
128,17Networks_LH_ContA_PFClv_1,LH,ContA,PFClv,Frontoparietal control,-47.9,35.1,10.5,0.028399447988196047,1.029547104931461,0.3100907498671461,0.7086536331153178,False
129,17Networks_LH_ContA_PFClv_2,LH,ContA,PFClv,Frontoparietal control,-41.6,37.7,21.9,0.05369800169339378,1.577026355560345,0.12373591869273562,0.45407676584490136,False
130,17Networks_LH_ContA_PFCl_1,LH,ContA,PFCl,Frontoparietal control,-49.4,6.0,25.6,-0.07745639657270396,-1.8760745396332652,0.0699957546887509,0.39260377430465737,False
131,17Networks_LH_ContA_PFCl_2,LH,ContA,PFCl,Frontoparietal control,-44.4,20.2,27.2,-0.07336313623819538,-2.287248078490771,0.028834787918869276,0.28236480630109445,False
132,17Networks_LH_ContA_PFCl_3,LH,ContA,PFCl,Frontoparietal control,-39.2,7.4,33.5,-0.06599648960988272,-1.9295257257768774,0.06185888553607166,0.38661803460044786,False
133,17Networks_LH_ContA_Cingm_1,LH,ContA,Cingm,Frontoparietal control,-3.3,6.4,28.5,0.04845933618459866,1.470025466877814,0.15028015822627772,0.4963802258690718,False
134,17Networks_LH_ContB_Temp_1,LH,ContB,Temp,Frontoparietal control,-60.2,-36.4,-18.1,-0.026562071160981422,-1.010688157911285,0.31897018095631174,0.714972488331419,False
135,17Networks_LH_ContB_Temp_2,LH,ContB,Temp,Frontoparietal control,-60.5,-48.9,-9.7,0.03959089141993952,1.219470334627189,0.2321333385179578,0.6108772066262048,False
