parcel_id,parcel_label,hemisphere,network,subregion,system,x_mni,y_mni,z_mni,isc_mean,t_vs0,p_uncorrected,p_FDR_BH,sig_FDR_0.05
110,17Networks_LH_LimbicB_OFC_2,LH,LimbicB,OFC,Limbic,-23.6,22.4,-19.7,0.0938528698793795,4.1231514375274605,0.0006384778050824278,0.0008961092001156881,True
111,17Networks_LH_LimbicB_OFC_3,LH,LimbicB,OFC,Limbic,-10.6,47.3,-21.3,0.03148052610864709,0.8819433322919324,0.38943326588954896,0.3933669352419687,False
112,17Networks_LH_LimbicB_OFC_4,LH,LimbicB,OFC,Limbic,-3.9,23.3,-18.9,-0.01148254198376366,-0.620992695328951,0.5423889244737865,0.5464875813337899,False
113,17Networks_LH_LimbicB_OFC_5,LH,LimbicB,OFC,Limbic,-15.4,64.3,-8.5,0.26243931005763144,4.767368785663128,0.000153990521658395,0.000253482340178428,True
114,17Networks_LH_LimbicA_TempPole_1,LH,LimbicA,TempPole,Limbic,-37.4,-5.5,-42.3,0.11435275075524858,6.853328858488629,2.0600702640705563e-06,5.844170961902287e-06,True
115,17Networks_LH_LimbicA_TempPole_2,LH,LimbicA,TempPole,Limbic,-25.1,5.8,-38.3,0.04695963296654079,1.8132604974783124,0.08650165364983985,0.08940739395332283,False
116,17Networks_LH_LimbicA_TempPole_3,LH,LimbicA,TempPole,Limbic,-25.6,-9.0,-32.6,0.06563326370112825,3.447768347948693,0.0028709157105349607,0.003511823499125334,True
117,17Networks_LH_LimbicA_TempPole_4,LH,LimbicA,TempPole,Limbic,-53.8,-21.4,-31.4,0.07997584603814156,1.9856926563280008,0.06251546313082397,0.06563303215834537,False
118,17Networks_LH_LimbicA_TempPole_5,LH,LimbicA,TempPole,Limbic,-40.1,-21.8,-26.6,0.06425036871120965,2.5073792155880903,0.021968307095523405,0.023685506302451108,True
119,17Networks_LH_LimbicA_TempPole_6,LH,LimbicA,TempPole,Limbic,-31.5,11.5,-29.4,0.09240505205251069,5.359781002622173,4.2901645290431794e-05,8.213036156171141e-05,True
120,17Networks_LH_LimbicA_TempPole_7,LH,LimbicA,TempPole,Limbic,-44.2,5.3,-16.2,0.17089678741860195,8.400321729724588,1.214220125194569e-07,6.071100625972846e-07,True
121,17Networks_LH_ContA_Temp_1,LH,ContA,Temp,Frontoparietal control,-55.1,-61.7,-0.7,0.15754033615585153,5.949050143760833,1.2511597001546554e-05,2.764993812496476e-05,True
122,17Networks_LH_ContA_IPS_1,LH,ContA,IPS,Frontoparietal control,-28.8,-74.2,42.3,0.1885985937709463,7.7424272116008215,3.8933836461728205e-07,1.5419341172961665e-06,True
123,17Networks_LH_ContA_IPS_2,LH,ContA,IPS,Frontoparietal control,-58.3,-41.6,45.6,0.18883462785167465,7.145533113025342,1.1775121410256433e-06,3.6677487718782284e-06,True
124,17Networks_LH_ContA_IPS_3,LH,ContA,IPS,Frontoparietal control,-34.4,-62.1,47.9,0.20888137649707958,8.307038328061152,1.4274728861094802e-07,6.717519464044612e-07,True
125,17Networks_LH_ContA_IPS_4,LH,ContA,IPS,Frontoparietal control,-45.0,-41.3,46.7,0.14623894646454627,4.821147423500547,0.0001369319219106651,0.00023013768388347076,True
126,17Networks_LH_ContA_IPS_5,LH,ContA,IPS,Frontoparietal control,-33.1,-46.5,40.9,0.11564871537173044,4.7564997857731095,0.0001576929379814129,0.00025537317891726787,True
127,17Networks_LH_ContA_PFCd_1,LH,ContA,PFCd,Frontoparietal control,-21.2,5.1,64.0,0.14793112750020415,4.210020860047993,0.0005263709643046211,0.0007492825114656529,True
128,17Networks_LH_ContA_PFClv_1,LH,ContA,PFClv,Frontoparietal control,-47.9,35.1,10.5,0.1279928282292266,6.425409471441338,4.771959512218601e-06,1.2004929590487047e-05,True
129,17Networks_LH_ContA_PFClv_2,LH,ContA,PFClv,Frontoparietal control,-41.6,37.7,21.9,0.20051426058646285,8.856563245491342,5.590673836291419e-08,3.14967540072756e-07,True
130,17Networks_LH_ContA_PFCl_1,LH,ContA,PFCl,Frontoparietal control,-49.4,6.0,25.6,0.11511623244958684,4.774219977557941,0.00015170230412791838,0.00025178805664384795,True
131,17Networks_LH_ContA_PFCl_2,LH,ContA,PFCl,Frontoparietal control,-44.4,20.2,27.2,0.12293388640400137,6.356643916803982,5.474206049279278e-06,1.327080254370734e-05,True
132,17Networks_LH_ContA_PFCl_3,LH,ContA,PFCl,Frontoparietal control,-39.2,7.4,33.5,0.10495712299848932,4.670398547934983,0.00019041419549948614,0.00030466271279917784,True
133,17Networks_LH_ContA_Cingm_1,LH,ContA,Cingm,Frontoparietal control,-3.3,6.4,28.5,0.12830858357453417,5.596492584557949,2.601956127376024e-05,5.3373459023097925e-05,True
134,17Networks_LH_ContB_Temp_1,LH,ContB,Temp,Frontoparietal control,-60.2,-36.4,-18.1,0.031706490766422,1.7821348747877097,0.09160428255246773,0.0944374046932657,False
135,17Networks_LH_ContB_Temp_2,LH,ContB,Temp,Frontoparietal control,-60.5,-48.9,-9.7,0.11384622822857045,3.9819494003684475,0.0008742827271389143,0.001201763198816377,True
136,17Networks_LH_ContB_IPL_1,LH,ContB,IPL,Frontoparietal control,-48.9,-59.5,46.9,0.21214396337479072,9.513550429201725,1.9131349987183958e-08,1.4438754707308648e-07,True
137,17Networks_LH_ContB_IPL_2,LH,ContB,IPL,Frontoparietal control,-53.2,-49.6,44.8,0.1886753225970196,8.153653212685759,1.867093657353294e-07,8.298194032681307e-07,True
138,17Networks_LH_ContB_IPL_3,LH,ContB,IPL,Frontoparietal control,-42.1,-52.2,48.6,0.22303592936180855,8.199103745107061,1.7237683997759607e-07,7.925371952992922e-07,True
139,17Networks_LH_ContB_PFCd_1,LH,ContB,PFCd,Frontoparietal control,-29.9,13.6,57.2,0.1236697747302797,4.398470718527335,0.0003466341975987345,0.0005212544324793,True
